c,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,
,15.3,Nghiệm thu công tác lắp đặt ống thoát nước PVC D42 khoản cách L=500 từ K3.1 -:- K3.8 (Kè biển số 1 đoạn 3),,1 ngày,11/06/2026,11/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15.4,"Nghiệm thu công tác lắp đặt ống thoát nước PVC D42 khoản cách L=500 từ K2.2+2.5m -:- K2.3+1m; 
K2.3+4m -:- K2.6; K2.11 -:-K2.13+2.4m ( Kè biển số 1 đoạn 2)",,1 ngày,13/06/2026,13/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,Lắp đặt ống thoát nước PVC D100 đục lỗ D10a20 chạy dọc.,,10 ngày,11/07/2026,20/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0%,,
,17,Thi công Vải địa kỹ thuật Fk-50KN/M,,10 ngày,11/07/2026,20/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0%,,
,17.1,Nghiệm thu công tác thi công Trải vải địa kỹ thuật Gt10 Cos1.2m đoạn K3.1 -:- K3.13 (Hạng mục: Kè Biển số 1 đoạn 3),,1 ngày,21/06/2026,21/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17.2,Nghiệm thu công tác thi công Trải vải địa kỹ thuật Gt10 Cos1.2m đoạn K2.2' -:- K2.14 (Hạng mục: Kè Biển số 1 đoạn 2),,1 ngày,23/06/2026,23/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17.3,Nghiệm thu công tác thi công Trải vải địa kỹ thuật Gt10 Cos 1.95m đoạn K2.2' -:- K2.14 (Hạng mục: Kè Biển số 1 đoạn 2),,1 ngày,26/06/2026,26/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17.4,Nghiệm thu công tác thi công trải vải địa kỹ thuật Gt10 Cos1.95m đoạn K3.1 -:- K3.15 (Hạng mục: Kè Biển số 1 đoạn 3),,1 ngày,27/06/2026,27/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,Thi công bọc vải địa kỹ thuật R12,,10 ngày,11/07/2026,20/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0%,,
,19,"Làm và thả rọ đá, loại rọ 2x1x0,5m chân tường đá hộc",,30 ngày,28/04/2026,15/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90%,,
,19.1,Nghiệm thu công tác làm và thả rọ đá dưới đế móng kè số 1 đoạn 2 từ K2.11 đến K2.14,,1 ngày,28/04/2026,28/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19.2,Nghiệm thu công tác làm và thả rọ đá dưới đế móng kè số 1 đoạn 3 từ K3.1 đến K3.8,,1 ngày,08/05/2026,08/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19.3,Nghiệm thu công tác làm và thả rọ đá ngoài đế móng kè số 1 đoạn 2 từ K2.4 đến K2.14,,1 ngày,27/05/2026,27/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19.4,Nghiệm thu công tác làm và thả rọ đá ngoài đế móng kè số 1 đoạn 3 từ K3.1 đến K3.11+2,,1 ngày,27/05/2026,27/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19.5,Nghiệm thu rọ đá dưới tam cấp đoạn K3.1 -:- D1 Kè biển số 1 đoạn 3 (Hạng mục: Kè biển số 1),,1 ngày,04/06/2026,04/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19.6,"Nghiệm thu công tác làm và thả rọ đá bậc tam cấp số 3 vị trí kè K2.(Hạng mục Kè biển số 1 đoạn 2)
",,1 ngày,09/06/2026,09/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,Đổ bê tông mương nước mác 250,Ra biên bản xử lý vi phạm đổ bê tông @congchinh1603@gmail.com,3 ngày,27/07/2026,29/07/2026,,5%,,,,10%,,15%,,,,,,,,,,,,,,,,,,,,,,,,30%,,
,20.1,Nghiệm thu công tác thi công đổ bê tông mương thoát nước đợt 1 ( phần đáy) đoạn 2.2' +3.7m -:- K2.11 (Hạng mục: Kè Biển số 1 đoạn 2),,1 ngày,01/07/2026,01/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,Gia công lắp dựng cốt thép mương nước,,5 ngày,22/07/2026,26/07/2026,3%,2%,3%,,2%,3%,5%,10%,5%,10%,3%,5%,3%,,,,,,,,,,,,,,,,,,,54%,,
,21.1,Nghiệm thu công tác thi công gia công lắp dựng cốt thép mương thoát nước đoạn D1 -:- K3.13 (Hạng mục: Kè Biển số 1 đoạn 3),,1 ngày ,23/06/2026,23/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21.2,Nghiệm thu công tác thi công gia công lắp dựng cốt thép mương thoát nước đoạn K2.6 -:- K2.11 (Hạng mục: Kè Biển số 1 đoạn 2),,1 ngày ,23/06/2026,23/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21.3,"Nghiệm thu công tác thi công gia công lắp dựng cốt thép mương thoát nước đoạn K2.2' + 3,7m -:- K2.6 (Hạng mục: Kè Biển số 1 đoạn 2)",,1 ngày ,27/06/2026,27/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21.4,Nghiệm thu công tác thi công gia công lắp đặt cốt thép mương thoát nước đoạn D2 -:- D1 và K3.13 -:- K3.15 (Hạng mục: Kè Biển số 1 đoạn 3),,1 ngày ,01/07/2026,01/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21.5,"Nghiệm thu công tác thi công gia công lắp dựng cốt thép mương thoát nước (Đợt 2) đoạn K2.2' + 3,7m -:- K2.11 (Hạng mục: Kè Biển số 1 đoạn 2)",,1 ngày ,06/07/2026,06/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22,"Gia công lắp dựng, tháo dở ván khuôn mương nước",,5 ngày,17/07/2026,21/07/2026,2%,3%,2%,3%,3%,2%,8%,3%,3%,8%,5%,3%,5%,,,,,,,,,,,,,,,,,,,50%,,
,22.1,"Nghiệm thu công tác thi công gia công lắp đặt ván khuôn mương thoát nước đợt 1 (Phần đáy) 
đoạn D2 -:- K3.15 (Hạng mục: Kè Biển số 1 đoạn 3)",,1 ngày ,01/07/2026,01/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22.2,"Nghiệm thu công tác thi công gia công lắp đặt ván khuôn mương thoát nước đợt 2
đoạn K2.2'+3,7m -:- K3.11 (Hạng mục: Kè Biển số 1 đoạn 2)",,1 ngày ,06/07/2026,06/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23,"Thi công lắp đặt nắp mương nước kích thước 450x500x50mm bằng bê tông mác 250, thép đường kính D10a100,
 D8a100, đục lỗ D27",,5 ngày,30/07/2026,03/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23.1,"Nghiệm thu công tác thi công gia công lắp dựng ván khuôn mương thoát nước đợt 1 (phần đáy) 
đoạn K2.2' + 3,7m -:- K2.11 (Hạng mục: Kè Biển số 1 đoạn 2)",,1 ngày ,27/06/2026,27/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,"Xây gạch vị trí lỗ chờ đấu nối hố ga kích thước 1,2x0,3cm",,5 ngày,04/08/2026,08/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Chỉ thị số 02 thay đổi đục đá hạ tảng hạ thấp nền đá xuống 0,6m dài 16m, đoạn cọc K2,1 - K2,4 và bỏ lớp rọ đá K2.1 - K2.14.",,1 ngày,17/04/2026,17/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Chỉ thị số 03 thay đổi bỏ khoan cấy thép D16 vào lớp đá tảng neo bệ móng code0,6m kè số 1 đoạn 2 và kè số 2 đoạn C42-C44",,1 ngày,23/04/2026,23/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Chỉ thị  số 05 thảy đồi chiều dài lý trình tuyến kè lùi K2.2', vị trí khóa đầu kè tiếp giáp tại mép hố ga thoát nước B1000",,1 ngày,04/05/2026,04/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Chỉ thị số 06 thay đổi thiết kế tăng chiều dài kè nối tiếp giáp đến ranh tường rào sân tennis,,1 ngày,04/05/2026,04/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Chỉ thị số 07 thay đổi đục đá hạ code dưới lớp đế móng bê tông đoạn, cọc K3.8 đến K3.13",,1 ngày,12/05/2026,12/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Chỉ thị số 08 thay đổi xây đá hộc trên nền đá tảng hiện trạng kè số 1 đoạn 3, cọc K3.13 đến K3.17",,1 ngày,25/05/2026,25/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRIỂN KHAI THI CÔNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chính,,"Phiếu yêu cầu nghiệm thu mặt bằng, cao độ móng cọc K2.11 đến K2.14, hạng mục thả rọ đá, ngày 21/04/2026",,1 ngày,21/04/2026,21/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Phiếu yêu cầu nghiệm thu thả rọ đá dưới bệ móng chân tường chắn  cọc K2.11 đến K2.14, ngày 28/04/2026",,1 ngày,21/04/2026,21/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phiếu yêu cầu nghiệm thu VLĐV rọ đá ngày 7/5/2026,,1 ngày,07/05/2026,07/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phiếu yêu cầu chứng kiến testing thép Hòa Phát ngày 8/5/2026,,1 ngày,08/05/2026,08/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phiếu yêu cầu chứng kiến testing cường độ nén betong lót R7 móng kè K2 ngày 9/5/2026,,1 ngày,09/05/2026,09/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Phiếu yêu cầu chứng kiến trial mix betong M400BSF R28 , testing trial mix vữa xây M100 R28 ngày 15/5/2026",,1 ngày,15/05/2026,15/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Phiếu yêu cầu chứng kiến testing cường độ nén betong lót R7 móng kè K2, K3 ngày 16/5/2026",,1 ngày,16/05/2026,16/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phiếu yêu cầu nghiệm thu VLĐV xi măng Hà Tiên ngày 18/5/2026,,1 ngày,18/05/2026,18/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phiếu yêu cầu nghiệm thu VLĐV cát ngày 19/5/2026,,1 ngày,19/05/2026,19/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Phiếu yêu cầu chứng kiến testing cường độ nén betong móng kè K2 M300-BSF R7, trial mix 
betong M400-BSF R7 ngày 22/5/2026",,1 ngày,22/05/2026,22/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phiếu yêu cầu chứng kiến testing cường độ nén betong móng R5 K3.1 ÷ K3.8 ngày 23/5/2026,,1 ngày,23/05/2026,23/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Phiếu yêu cầu nghiệm thu VLĐV xi măng, đá hộc ngày 25/5/2026",,1 ngày,25/05/2026,25/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Phiếu yêu cầu chứng kiến testing cường độ nén betong móng kè K2,K3 M300-MSF R7",,1 ngày,25/05/2026,25/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Phiếu yêu cầu chứng kiến testing cường độ nén betong trial mix M300-BSF R7, vữa cán nền M100, VLĐV xi măng",,1 ngày,26/05/2026,26/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lấy mẫu vữa xây đá hộc M100 kè K2,,1 ngày,27/05/2026,27/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Phiếu yêu cầu chứng kiến testing cường độ nén betong móng kè K2 M300-BSF R7, betong móng kè K3 M300-BSF R7, 
betong lót kè K2 M150 R28, VLĐV đá hộc",,1 ngày,29/05/2026,29/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phiếu yêu cầu nghiệm thu VLĐV xi măng ngày 30/5/2026,,1 ngày,30/05/2026,30/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Phiếu yêu cầu nghiệm thu VLĐV đá hộc, cát ngày 01/6/2026",,1 ngày,01/06/2026,01/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lấy mẫu vữa xây đá hộc M100 kè K3,,1 ngày,03/06/2026,03/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Phiếu yêu cầu chứng kiến testing cường độ nén betong lót M150 R28 móng kè K2, K3",,1 ngày,04/06/2026,04/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phiếu yêu cầu nghiệm thu VLĐV ống Tiền Phong 05/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phiếu yêu cầu nghiệm thu VLĐV vải địa 08/06/2026,,1 ngày,08/06/2026,08/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phiếu yêu cầu chứng kiến testing cường độ nén betong cọc khoan nhồi M400-MFS R7 móng kè đoạn 2,,1 ngày,08/06/2026,08/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phiếu yêu cầu nghiệm thu VLĐV xi măng 10/06/2026,,1 ngày,10/06/2026,10/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lập BBHT số SV-KV-BBHT-001 về việc chậm công tác thi công cọc khoan nhồi,,1 ngày,10/06/2026,10/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phiếu yêu cầu nghiệm thu VLĐV đá 1x2 11/06/2026,,1 ngày,11/06/2026,11/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Phiếu yêu cầu chứng kiến testing cường độ nén betong trial mix cọc khoan nhồi M400-MFS R28, móng kè K2 M300 R28",,1 ngày,12/06/2026,12/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Phiếu yêu cầu chứng kiến testing cường độ nén betong lót móng kè K3 M150 R28, betong móng kè K3 M300-MFS R28, 
betong cọc khoan nhồi M400-MFS R14",,1 ngày,15/06/2026,15/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lập công văn cảnh báo tiến độ số SV-KV-CV-001 về việc chậm công tác thi công cọc khoan nhồi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lập chỉ thị công trường số 10 về thiết kế thay đổi móng kè gành bà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phiếu yêu cầu nghiệm thu VLĐV thép Hòa Phát D10 17/06/2026,,1 ngày,17/06/2026,17/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Phiếu yêu cầu chứng kiến testing cường độ nén betong móng kè K2, K3 M300-MFS R28, VLĐV xi măng, VLĐV đá hộc, 
VLĐV thép Hòa Phát",,1 ngày,19/06/2026,19/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phiếu yêu cầu chứng kiến test K kè K3 ngày 20/6/2026,,1 ngày,20/06/2026,20/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phiếu yêu cầu nghiệm thu VLĐV đá hộc 22/06/2026,,1 ngày,22/06/2026,22/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phiếu yêu cầu chứng kiến test K kè K2 ngày 22/6/2026,,1 ngày,22/06/2026,22/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Phiếu yêu cầu chứng kiến test cường độ nén betong lót, cọc KN ngày 29/6/2026",,1 ngày,29/06/2026,29/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phiếu yêu cầu chứng kiến test cường độ nén betong cọc KN ngày 03/7/2026,,1 ngày,03/07/2026,03/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phiếu yêu cầu nghiệm thu VLĐV thép HP 09/07/2026,,1 ngày,09/07/2026,09/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Phiếu yêu cầu chứng kiến test cường độ nén betong cọc KN, betong mương nước kè K2,K3 ngày 10/7/2026",,1 ngày,10/07/2026,10/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mr. Long - Toàn,III,TRIỂN KHAI THI CÔNG (HM LỐI ĐI  NGƯỜI KHUYẾT TẬT),,44 ngày,01/07/2026,13/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,Đào đất móng bằng máy đào (gồm công tác sửa hố móng bằng thủ công),,5ngày,01/07/2026,05/07/2026,,,,3%,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,8%,,
,2,"Đắp đất cát tái lập móng, đầm chặt K=>0,95 (Đất cát tận dụng tại dự án)",,5 ngày,04/08/2026,09/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,"Vận chuyển đất cát bằng ô tô tự đổ, cự ly vận chuyển <= 1km",,5 ngày,01/07/2026,05/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,"Làm và thả rọ đá, loại rọ 2x1x0,5m chân tường đá hộc",,10ngày,06/07/2026,15/07/2026,,,10%,15%,15%,8%,12%,,,,,,,,,,,,,,,,,,,,,,,,,60%,,
,4.1,Nghiêm thu công tác làm và thả rọ đá chân tường đá hộc phần lối đi cho người khuyết tật mặt phía ngoài biển K2.11 đến K2.14,,1 ngày,09/06/2026,09/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,Đổ bê tông lót mác 150,,2 ngày,18/07/2026,19/07/2026,,,,,,,,,,5%,10%,,,,,,,,,,,,,,,,,,,,,15%,,
,6,"Gia công lắp dựng, tháo dở ván khuôn lót",,2 ngày,16/07/2026,17/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Xây tường đá hộc vữa xi măng mác 100 (Đá chọn lọc),,10 ngày,20/07/2026,29/07/2026,2%,3%,2%,,2%,,,,,2%,3%,5%,3%,,,,,,,,,,,,,,,,,,,22%,,
,8,Thi công lót vải địa kỹ thuật R15,,5 ngày,30/07/2026,03/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,"Thi công cấp phối đá dăm 1x2cm, đầm chặt K=>0,95",,5 ngày,30/07/2026,03/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,Thi công lớp nilong chống mất nước dày 3mm,,5 ngày,30/07/2026,03/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,Cán nền vữa xi măng M100 dày 2cm,,5 ngày,04/08/2026,08/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,Lát đá hoàn thiện nền dày 5cm theo thiết kế,,5 ngày,09/08/2026,13/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mr. Long - Toàn,,HM TƯỜNG CHẮN GÀNH BÀ KÈ 2 (KÈ ZICH ZACH),,150 ngày,15/04/2026,11/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H. Vân,2,"Đã nhận hồ sơ thiết kế bản vẽ thi công phần kè (RFR): kè số 2: hồ sơ thiết kế thi công ( 03 bộ) 
và thuyết minh thiết kế bản vẽ thi công ( 03 bộ).",,,13/03/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mr. Hiếu,3,Lập HS mời thầu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,So sánh giá trị dự thầu,,1 ngày,23/3/2026,23/3/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H. Vân,5,"Phát hành hồ sơ mời thầu: 03 đơn vị:  Gia Tiến, Kiến Vàng, Thịnh Tiến.",,,,19/03/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gia Tiến nộp hồ sơ dự thầu (14/03/2026), Kiến Vàng, Thịnh Tiến nộp hồ sơ dự thầu (19/3)",
,,TRIỂN KHAI THI CÔNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,"Nhận bàn giao mặt bằng, tim mốc",,1 ngày,15/04/2026,15/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Đào đất móng tường chắn bằng máy đào,,46 ngày,15/04/2026,30/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100%,,
,3,"Đắp đất cát, đầm chặt K>=0,90 (Đất tận dụng tại dự án)",,20 ngày,23/08/2026,11/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,"Vận chuyển đất bằng ô tô tự đổ, cự ly <= 1km",xác nhận khối lượng ko chở đi lớp đá đào lên khu Spa ( Lam nắm KL này), 25 ngày,15/04/2026,09/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30%,,
,5,"Khoan tạo lỗ cọc nhồi, đường kính cọc D300 - 2 cọc thí nghiệm",,4 ngày,31/05/2026,03/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,Thi công cọc khoan nhồi đường kính D300mm - 2 cọc thí nghiệm,,2 ngày,04/05/2026,05/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,"Kiểm tra sức chịu tải cọc bằng phương pháp biến dạng lớn PDA = 1,5Ptk = 110T",,4 ngày,20/06/2026,23/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,"Khoan tạo lỗ cọc nhồi, đường kính cọc D300 (Lớp 1,2: San hô dạng hòn cục lẫn ít cát, màu xám trắng-xám đen, 
lớp 3: Lớp đá bazan phong hoá mạnh, nứt nẻ mạnh, màu xám đen, lớp 4: Lớp đá bazan bán phong hoá, nút nẻ mạnh 
đến vừa, màu xám đen)",,30 ngày,31/05/2026,29/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100%,Mũi khoan cọc nhồi D300 nhà thầu Kiến Vàng chưa nhập về tới công trình.,
,8.1,"NT Khoan thí nghiệm tạo lỗ cọc khoan nhồi đường kính 300, lỗ khoan P-106 sâu 2,1m",,1 ngày,29/05/2026,29/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.2,"Nghiệm thu công tác khoan tạo lỗ cọc khoan nhồi đường kính D300 cọc P109; P104; P103; P102; P101; P100; P99; P98;
 P97; P96; P95; P94; P93; P92; P91; P90; P89; P88 ( 18 CỌC _ khoan tạo lỗ ngày 22/6/2026) (Hạng Mục: Kè Biển số 2)",,1 ngày,23/06/2026,23/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.3,"Nghiệm thu công tác khoan tạo lỗ cọc khoan nhồi đường kính D300 cọc P87; P86; P85; P84; P83; P82; P81; P80; P79;
 P78; P77; P76; P75; P74; P73 ( 15 Cọc _ khoan ngày 23/06/2026) (Hạng Mục: Kè Biển số 2)",,1 ngày,24/06/2026,24/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.4,"Nghiệm thu công tác khoan tạo lỗ cọc khoan nhồi đường kính D300 cọc P72; P71 (2 Cọc khoan ngày 24/06/2026)
 (Hạng Mục: Kè Biển số 2)",,1 ngày,25/06/2026,25/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.5,"Nghiệm thu cao độ, vị trí vệ sinh thành vách lỗ khoan cọc P109; P104; P103; P102; P101; P100; P99; P98; P97; P96; P95;
 P94; P93; P92; P91; P90; P89; P88 ;P87; P86; P85; P84; P83; P82; P81; P80; P79; P78; P77; P76; P75; P74; P73; P72;
 P71 ( Vệ Sinh 35 cọc) (Hạng Mục:  Kè Biển số 2)
",,1 ngày,25/06/2026,25/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.6,"Nghiệm thu cao độ, vị trí đổ bê tông cọc khoan nhồi cọc P109; P107; P104; P103; P102; P101; P100; P99; P98; P97; P96;
 P95; P94; P93; P92; P91; P90; P89; P88 ;P87; P86; P85; P84; P83; P82; P81; P80; P79; P78; P77; P76; P75; P74; P73;
 P72; P71) (Hạng Mục: Kè Biển số 2)",,1 ngày,27/06/2026,27/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.7,"Nghiệm thu công tác khoan tạo lỗ cọc khoan nhồi đường kính D300 đoạn cọc P70; P69; P68; P67; P66;
 P65; P64; P63; P62 ( 9 Cọc _ khoan ngày 27/06/2026) (Hạng Mục: Kè Biển số 2)",,1 ngày,28/06/2026,28/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.8,"Nghiệm thu công tác khoan tạo lỗ cọc khoan nhồi đường kính D300 cọc P61; P60; P59; P58; 
P57; P56; P55; P54; P53, P52; P51; P50; P49 ( 13 Cọc _ khoan ngày 29/06/2026) (Hạng Mục: Kè Biển số 2)",,1 ngày,30/06/2026,30/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.9,"Nghiệm thu công tác khoan tạo lỗ cọc khoan nhồi đường kính D300 cọc P48; P47; P46; P108;
P105 ( 5 Cọc _ khoan ngày 30/06/2026) (Hạng Mục: Kè Biển số 2)",,1 ngày,01/07/2026,01/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,"Thi công cọc khoan nhồi đường kính D300mm dài 2.1m theo chỉ thị công trường số 9 (Gồm bê tông M400 bền sunfat, 
Thép chủ 3D20, đai xoắn thép D8a200, đai vòng thép D10, thí nghiệm 30% cọc đại trà bằng phương pháp PIT )
",,20 ngày,25/06/2026,04/07/2026,10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100%,,Mục công việc không khớp với tiến độ
,9.1,"Công tác vệ sinh thành vách lỗ khoan số: P-106,  P-107",,1 ngày,01/06/2026,01/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.2,"Công tác gia công, lắp đặt hạ lồng thép lỗ khoan số: P-106",,1 ngày,01/06/2026,01/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.3,"Công tác đổ bê tông cọc: P-106 , thời gian đổ bê tông kết thúc 16h20",,1 ngày,01/06/2026,01/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
